,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
3197,-119.66,36.33,10.0,1623.0,409.0,988.0,395.0,1.4194,58100.0,1.0
3198,-119.66,36.32,24.0,2652.0,568.0,1532.0,445.0,2.3256,56800.0,1.0
3199,-119.68,36.32,28.0,1325.0,276.0,873.0,240.0,2.5833,54400.0,1.0
3200,-119.68,36.31,12.0,2739.0,535.0,1859.0,498.0,2.9936,60600.0,1.0
3201,-119.66,36.3,18.0,1147.0,202.0,717.0,212.0,3.3681,70500.0,1.0
3202,-119.65,36.32,11.0,1294.0,314.0,713.0,290.0,1.5433,50400.0,1.0
3203,-119.64,36.32,32.0,2205.0,523.0,1772.0,479.0,1.3569,43100.0,1.0
3204,-119.65,36.3,28.0,941.0,175.0,588.0,180.0,2.3466,53400.0,1.0
3205,-119.64,36.31,27.0,1513.0,314.0,1071.0,284.0,1.5909,50100.0,1.0
3206,-119.61,36.31,25.0,1847.0,371.0,1460.0,353.0,1.8839,46300.0,1.0
3207,-119.57,36.27,20.0,2673.0,452.0,1394.0,449.0,2.625,97400.0,1.0
3208,-119.69,36.25,35.0,2011.0,349.0,970.0,300.0,2.395,94100.0,1.0
3209,-119.63,36.18,23.0,207.0,45.0,171.0,50.0,2.4286,100000.0,1.0
3210,-119.59,36.11,32.0,752.0,159.0,524.0,155.0,2.25,50000.0,1.0
3211,-119.57,36.09,6.0,2015.0,413.0,992.0,319.0,2.3889,53200.0,1.0
3212,-119.58,36.1,21.0,1382.0,327.0,1469.0,355.0,1.3967,46500.0,1.0
3213,-119.56,36.1,29.0,424.0,78.0,284.0,73.0,1.5313,43800.0,1.0
3214,-119.56,36.1,25.0,1093.0,262.0,893.0,252.0,2.13,50800.0,1.0
3215,-119.56,36.09,35.0,1648.0,285.0,792.0,265.0,3.2847,64700.0,1.0
3216,-119.56,36.09,14.0,1267.0,290.0,1077.0,279.0,1.85,52300.0,1.0
3217,-119.56,36.08,37.0,766.0,189.0,639.0,190.0,1.6607,42100.0,1.0
3218,-119.58,36.11,21.0,2004.0,385.0,1397.0,398.0,2.2169,61600.0,1.0
3219,-119.57,36.1,16.0,1461.0,400.0,1201.0,384.0,1.5727,54800.0,1.0
3220,-119.57,36.1,36.0,1729.0,317.0,737.0,278.0,3.5313,68800.0,1.0
3221,-119.57,36.1,37.0,1676.0,316.0,707.0,274.0,2.0595,60700.0,1.0
3222,-119.74,36.15,21.0,1548.0,308.0,1137.0,306.0,2.4688,61300.0,1.0
3223,-119.9,36.2,43.0,187.0,38.0,106.0,40.0,1.875,137500.0,1.0
3224,-119.82,36.19,33.0,1293.0,272.0,694.0,229.0,2.0221,52200.0,1.0
3225,-119.99,36.09,23.0,333.0,92.0,198.0,55.0,0.4999,100000.0,1.0
3226,-119.96,35.99,25.0,1047.0,270.0,1505.0,286.0,2.0976,47700.0,1.0
3227,-119.8,36.02,20.0,156.0,39.0,171.0,37.0,3.05,225000.0,1.0
3228,-120.14,36.04,27.0,2533.0,518.0,1371.0,461.0,2.9708,60900.0,1.0
3229,-120.12,36.01,18.0,1165.0,334.0,1119.0,308.0,2.2167,48500.0,1.0
3230,-120.14,36.0,33.0,1726.0,420.0,1371.0,388.0,2.0335,43900.0,1.0
3231,-120.12,35.99,7.0,2049.0,482.0,1387.0,422.0,2.25,56200.0,1.0
3232,-120.13,35.87,26.0,48.0,8.0,13.0,8.0,2.375,71300.0,1.0
3233,-120.0,35.91,16.0,259.0,53.0,131.0,38.0,3.125,62500.0,1.0
3234,-122.89,39.42,16.0,411.0,114.0,26.0,19.0,0.4999,73500.0,1.0
3235,-122.9,39.23,39.0,1295.0,240.0,534.0,179.0,3.9519,98900.0,1.0
3236,-122.91,39.18,43.0,89.0,18.0,86.0,27.0,2.0208,72500.0,1.0
3237,-122.91,39.17,44.0,202.0,42.0,142.0,39.0,4.35,68300.0,1.0
3238,-122.9,39.17,45.0,1314.0,277.0,649.0,232.0,2.575,73600.0,1.0
3239,-122.88,39.14,20.0,1125.0,231.0,521.0,196.0,2.2188,106300.0,1.0
3240,-123.07,39.12,24.0,1098.0,193.0,353.0,145.0,3.8333,92600.0,0.0
3241,-122.95,39.13,17.0,380.0,69.0,225.0,72.0,3.25,137500.0,1.0
3242,-122.89,39.11,10.0,1588.0,333.0,585.0,254.0,2.2551,71100.0,1.0
3243,-122.9,39.09,15.0,2483.0,544.0,835.0,380.0,1.9141,143200.0,1.0
3244,-122.92,39.08,24.0,341.0,64.0,146.0,57.0,4.0,166300.0,1.0
3245,-122.94,39.1,18.0,681.0,120.0,272.0,105.0,2.8906,140600.0,1.0
3246,-122.99,39.02,14.0,1582.0,301.0,851.0,273.0,3.45,164100.0,0.0
3247,-122.91,39.07,21.0,2202.0,484.0,1000.0,381.0,2.4423,102300.0,1.0
3248,-122.91,39.06,21.0,1236.0,238.0,601.0,261.0,1.939,100300.0,1.0
3249,-122.92,39.05,16.0,1548.0,295.0,605.0,250.0,3.5652,119000.0,1.0
3250,-122.91,39.05,20.0,1128.0,229.0,621.0,210.0,3.2216,93500.0,1.0
3251,-122.92,39.05,38.0,3131.0,624.0,1591.0,568.0,2.5457,80700.0,1.0
3252,-122.91,39.05,27.0,789.0,208.0,295.0,108.0,3.7667,95000.0,1.0
3253,-122.91,39.03,14.0,2374.0,557.0,723.0,427.0,1.3532,95800.0,1.0
3254,-122.7,39.14,13.0,532.0,111.0,214.0,62.0,3.3929,108300.0,1.0
3255,-122.87,39.13,15.0,1927.0,427.0,810.0,321.0,1.6369,86500.0,1.0
3256,-122.86,39.08,24.0,3127.0,674.0,1015.0,448.0,2.0417,78800.0,1.0
3257,-122.83,39.09,26.0,2191.0,495.0,679.0,371.0,1.4679,94700.0,1.0
3258,-122.79,39.09,20.0,1798.0,395.0,685.0,331.0,1.625,66800.0,1.0
3259,-122.8,39.08,17.0,1880.0,467.0,798.0,342.0,1.4676,65000.0,1.0
3260,-122.79,39.08,23.0,952.0,200.0,321.0,128.0,1.5208,89000.0,1.0
3261,-122.78,39.05,15.0,1601.0,323.0,661.0,269.0,2.6181,108900.0,1.0
3262,-122.53,39.09,11.0,1264.0,271.0,370.0,177.0,1.3,69700.0,1.0
3263,-122.69,39.04,9.0,254.0,50.0,66.0,29.0,2.7639,112500.0,1.0
3264,-122.73,39.04,23.0,1618.0,395.0,425.0,244.0,1.9833,111500.0,1.0
3265,-122.69,39.02,27.0,2199.0,527.0,744.0,316.0,2.1094,72400.0,1.0
3266,-122.66,39.03,27.0,1446.0,329.0,594.0,255.0,1.165,53300.0,1.0
3267,-122.66,39.02,16.0,3715.0,810.0,943.0,510.0,1.7446,109400.0,1.0
3268,-122.7,39.0,18.0,793.0,148.0,186.0,59.0,2.3125,162500.0,1.0
3269,-122.7,38.99,18.0,1177.0,224.0,181.0,105.0,2.3558,134700.0,1.0
3270,-122.65,38.99,16.0,4279.0,951.0,1596.0,666.0,1.8571,75900.0,1.0
3271,-122.52,38.99,16.0,975.0,219.0,337.0,155.0,1.6607,77800.0,1.0
3272,-122.68,38.98,27.0,2300.0,508.0,526.0,254.0,2.1838,109700.0,1.0
3273,-122.65,38.97,32.0,1856.0,472.0,703.0,292.0,1.1912,60000.0,1.0
3274,-122.63,38.96,17.0,1708.0,459.0,633.0,312.0,1.75,64000.0,1.0
3275,-122.62,38.95,19.0,2230.0,538.0,832.0,359.0,1.6865,58800.0,1.0
3276,-122.62,38.94,14.0,1731.0,400.0,638.0,282.0,2.3179,57500.0,1.0
3277,-122.61,38.93,14.0,231.0,36.0,108.0,31.0,4.3897,71300.0,1.0
3278,-122.6,38.93,16.0,1657.0,390.0,572.0,301.0,1.4767,62000.0,1.0
3279,-122.62,38.96,16.0,1914.0,446.0,828.0,332.0,2.0577,69000.0,1.0
3280,-122.63,38.96,20.0,2507.0,577.0,1072.0,457.0,2.3083,60200.0,1.0
3281,-122.65,38.96,27.0,2143.0,580.0,898.0,367.0,1.6769,63200.0,1.0
3282,-122.64,38.96,29.0,883.0,187.0,326.0,136.0,1.7273,58200.0,1.0
3283,-122.64,38.95,28.0,1503.0,370.0,522.0,268.0,1.2029,68900.0,1.0
3284,-122.63,38.95,11.0,686.0,127.0,246.0,86.0,1.7083,77300.0,1.0
3285,-122.63,38.94,25.0,661.0,144.0,192.0,93.0,1.7566,49000.0,1.0
3286,-122.63,38.94,18.0,3844.0,969.0,1832.0,845.0,1.125,81800.0,1.0
3287,-122.62,38.94,13.0,524.0,129.0,215.0,90.0,1.5455,55000.0,1.0
3288,-122.7,38.97,17.0,2554.0,540.0,723.0,319.0,3.2375,114200.0,1.0
3289,-122.75,39.01,17.0,4162.0,967.0,889.0,414.0,3.4187,200500.0,1.0
3290,-122.79,39.02,23.0,642.0,203.0,265.0,84.0,1.8833,96900.0,1.0
3291,-122.78,38.97,11.0,5175.0,971.0,2144.0,792.0,3.0466,97300.0,1.0
3292,-122.69,38.94,9.0,1245.0,234.0,517.0,187.0,3.125,93400.0,1.0
3293,-122.71,38.91,20.0,41.0,18.0,94.0,10.0,1.375,55000.0,1.0
3294,-122.86,39.05,20.0,1592.0,327.0,647.0,253.0,2.5326,136800.0,1.0
3295,-122.85,39.0,20.0,1580.0,318.0,753.0,252.0,1.8704,88500.0,1.0
3296,-122.83,38.99,15.0,289.0,49.0,191.0,54.0,1.6833,113900.0,1.0
3297,-122.83,38.98,17.0,1383.0,347.0,719.0,296.0,1.6164,77800.0,1.0
3298,-122.84,38.98,21.0,939.0,176.0,556.0,178.0,1.7196,75000.0,1.0
3299,-122.92,38.97,20.0,2067.0,384.0,904.0,333.0,2.9934,134200.0,0.0
3300,-122.89,38.93,20.0,1214.0,247.0,504.0,223.0,2.7188,105700.0,0.0
3301,-122.83,38.96,15.0,1318.0,296.0,567.0,276.0,1.8692,93800.0,1.0
3302,-122.77,38.92,26.0,712.0,140.0,293.0,100.0,4.0119,119400.0,1.0
3303,-122.83,38.89,11.0,640.0,134.0,268.0,90.0,3.4514,100000.0,0.0
3304,-122.74,38.83,12.0,4515.0,909.0,1554.0,528.0,3.3531,90800.0,0.0
3305,-122.48,38.9,10.0,304.0,63.0,161.0,61.0,2.1964,112500.0,1.0
3306,-122.59,38.92,15.0,1410.0,329.0,599.0,273.0,2.1953,75000.0,1.0
3307,-122.6,38.9,23.0,292.0,56.0,92.0,41.0,2.9583,91700.0,1.0
3308,-122.62,38.92,13.0,520.0,115.0,249.0,109.0,1.8417,84700.0,1.0
3309,-122.65,38.92,30.0,70.0,38.0,20.0,13.0,4.125,112500.0,1.0
3310,-122.64,38.87,16.0,1177.0,240.0,519.0,199.0,1.5739,73500.0,1.0
3311,-122.5,38.82,12.0,2394.0,443.0,877.0,341.0,2.5625,109200.0,1.0
3312,-122.51,38.76,9.0,2589.0,482.0,1050.0,374.0,4.0435,132600.0,1.0
3313,-122.55,38.81,7.0,3639.0,637.0,1027.0,421.0,3.8831,132100.0,1.0
3314,-122.59,38.78,15.0,764.0,145.0,366.0,143.0,3.375,103100.0,1.0
3315,-122.66,38.81,22.0,852.0,176.0,461.0,142.0,3.4375,83300.0,1.0
3316,-122.68,38.76,29.0,994.0,226.0,302.0,117.0,2.3125,67900.0,1.0
3317,-122.62,38.73,21.0,1425.0,323.0,727.0,287.0,2.1474,85300.0,1.0
3318,-122.64,38.71,20.0,531.0,126.0,231.0,96.0,2.625,89600.0,1.0
3319,-122.52,38.7,26.0,102.0,17.0,43.0,13.0,0.536,87500.0,1.0
3320,-121.11,41.07,26.0,1707.0,308.0,761.0,250.0,2.7188,48100.0,1.0
3321,-120.96,41.12,29.0,779.0,136.0,364.0,123.0,2.5,59200.0,1.0
3322,-121.07,40.85,17.0,976.0,202.0,511.0,175.0,3.6641,80800.0,1.0
3323,-120.38,40.98,27.0,777.0,185.0,318.0,115.0,1.6833,40000.0,1.0
3324,-120.35,40.63,33.0,240.0,49.0,63.0,22.0,3.625,200000.0,1.0
3325,-120.77,40.65,11.0,2635.0,667.0,280.0,132.0,1.7214,118300.0,1.0
3326,-121.02,40.51,17.0,890.0,167.0,406.0,154.0,3.3036,78300.0,1.0
3327,-120.96,40.28,19.0,683.0,139.0,302.0,111.0,2.5,64100.0,1.0
3328,-121.03,40.35,52.0,5486.0,1044.0,1977.0,754.0,2.1833,49500.0,1.0
3329,-120.57,40.43,15.0,2045.0,461.0,1121.0,402.0,2.6902,71500.0,1.0
3330,-120.66,40.42,35.0,1450.0,325.0,717.0,297.0,2.5074,66400.0,1.0
3331,-120.65,40.42,39.0,3240.0,652.0,1467.0,621.0,2.1875,64300.0,1.0
3332,-120.66,40.41,52.0,2081.0,478.0,1051.0,419.0,2.2992,70200.0,1.0
3333,-120.64,40.41,50.0,1741.0,424.0,987.0,383.0,1.5066,59300.0,1.0
3334,-120.71,40.36,19.0,4462.0,828.0,2229.0,777.0,3.5536,105700.0,1.0
3335,-120.58,40.37,16.0,3412.0,667.0,1873.0,590.0,2.2661,61800.0,1.0
3336,-120.42,40.38,26.0,1652.0,313.0,762.0,280.0,2.4757,85600.0,1.0
3337,-120.36,40.45,19.0,689.0,143.0,355.0,127.0,1.7333,70000.0,1.0
3338,-120.51,40.41,36.0,36.0,8.0,4198.0,7.0,5.5179,67500.0,1.0
3339,-120.54,40.29,17.0,3391.0,623.0,1529.0,571.0,3.4028,91000.0,1.0
3340,-120.49,40.31,16.0,1821.0,360.0,969.0,359.0,3.4643,85100.0,1.0
3341,-120.37,40.17,21.0,789.0,141.0,406.0,146.0,2.1198,73500.0,1.0
3342,-120.2,40.26,26.0,2399.0,518.0,1037.0,443.0,2.6765,47600.0,1.0
3343,-120.09,39.92,19.0,2335.0,518.0,1028.0,383.0,1.7267,60700.0,1.0
9101,-119.53,37.34,26.0,4047.0,702.0,571.0,199.0,2.3482,179500.0,1.0
9102,-119.51,37.32,14.0,362.0,78.0,88.0,39.0,3.5893,214300.0,1.0
9103,-119.56,37.29,14.0,2391.0,451.0,798.0,308.0,3.0924,114600.0,1.0
9104,-119.45,37.21,17.0,3538.0,726.0,1603.0,629.0,2.9449,95600.0,1.0
9105,-119.65,37.09,17.0,1280.0,254.0,707.0,267.0,3.55,106300.0,1.0
9106,-119.59,37.39,19.0,3273.0,611.0,1164.0,481.0,3.5446,106500.0,1.0
9107,-119.66,37.39,10.0,2106.0,410.0,1003.0,397.0,2.7813,124100.0,1.0
9108,-119.68,37.35,13.0,2307.0,386.0,925.0,347.0,3.1326,119800.0,1.0
9109,-119.72,37.38,16.0,2131.0,424.0,989.0,369.0,2.6071,103700.0,1.0
9110,-119.65,37.32,11.0,2161.0,448.0,820.0,405.0,2.3565,122300.0,1.0
9111,-119.64,37.31,15.0,2654.0,530.0,1267.0,489.0,2.8393,104400.0,1.0
9112,-119.6,37.29,13.0,1722.0,325.0,712.0,269.0,2.625,137500.0,1.0
9113,-119.62,37.33,7.0,3389.0,621.0,1268.0,474.0,3.0224,147800.0,1.0
9114,-119.91,37.23,17.0,2171.0,389.0,1042.0,375.0,3.625,94400.0,1.0
9115,-119.85,37.1,8.0,828.0,168.0,413.0,146.0,3.375,80700.0,1.0
9116,-119.68,37.19,10.0,3113.0,589.0,1508.0,512.0,2.8167,96100.0,1.0
9117,-119.77,37.19,8.0,5212.0,872.0,2383.0,857.0,4.1099,113600.0,1.0
9118,-119.67,37.27,13.0,5087.0,981.0,2284.0,913.0,2.7413,123100.0,1.0
9119,-120.31,37.11,38.0,1696.0,301.0,985.0,278.0,2.4054,112500.0,1.0
9120,-120.35,37.04,37.0,1495.0,292.0,858.0,275.0,2.9306,46300.0,1.0
9121,-120.25,37.04,21.0,1724.0,317.0,1006.0,290.0,3.2868,91700.0,1.0
9122,-120.16,37.12,29.0,1995.0,392.0,1261.0,354.0,1.9073,79200.0,1.0
9123,-120.27,37.11,18.0,1277.0,234.0,674.0,238.0,2.6694,75900.0,1.0
9124,-120.25,37.11,20.0,2062.0,466.0,1285.0,456.0,1.5319,50500.0,1.0
9125,-120.26,37.11,33.0,1097.0,254.0,627.0,253.0,1.2794,50700.0,1.0
9126,-120.27,37.12,42.0,1142.0,236.0,597.0,210.0,1.7279,52300.0,1.0
9127,-120.27,37.12,36.0,1219.0,258.0,639.0,245.0,1.9464,57000.0,1.0
9128,-120.27,37.12,17.0,3328.0,628.0,1580.0,619.0,2.9861,81500.0,1.0
9129,-120.26,37.13,33.0,1239.0,250.0,648.0,227.0,2.0278,58800.0,1.0
9130,-120.43,36.99,16.0,1027.0,199.0,673.0,193.0,2.9688,63800.0,1.0
9131,-120.29,36.88,34.0,1391.0,297.0,943.0,281.0,2.4219,83900.0,1.0
9132,-120.06,36.95,24.0,646.0,134.0,454.0,149.0,2.125,61900.0,1.0
9133,-120.06,36.94,19.0,901.0,183.0,700.0,190.0,2.2375,64300.0,1.0
9134,-120.04,36.93,11.0,3606.0,699.0,2074.0,644.0,2.6941,63300.0,1.0
9135,-120.05,36.95,18.0,2287.0,534.0,1339.0,505.0,2.2527,65200.0,1.0
9136,-120.21,36.98,21.0,1667.0,303.0,861.0,276.0,2.6012,92200.0,1.0
9137,-120.16,36.96,18.0,508.0,104.0,393.0,114.0,3.0,156300.0,1.0
9138,-120.11,36.96,17.0,3344.0,570.0,1624.0,536.0,3.8952,95300.0,1.0
9139,-120.08,37.06,18.0,402.0,76.0,213.0,71.0,1.9063,95800.0,1.0
9140,-120.09,37.0,11.0,3761.0,675.0,2374.0,673.0,3.4598,74600.0,1.0
9141,-120.06,37.02,13.0,6301.0,1080.0,3840.0,1033.0,3.5258,84900.0,1.0
9142,-119.94,37.04,14.0,1636.0,253.0,766.0,225.0,3.125,88500.0,1.0
9143,-120.09,37.02,9.0,1608.0,297.0,1057.0,295.0,3.7143,81600.0,1.0
9144,-119.95,36.96,18.0,1996.0,379.0,1327.0,356.0,2.6087,96000.0,1.0
9145,-120.02,36.95,25.0,2115.0,482.0,1976.0,474.0,1.8431,53900.0,1.0
9146,-119.9,36.94,11.0,2513.0,408.0,1360.0,415.0,4.277,98500.0,1.0
9147,-119.85,36.97,13.0,2872.0,477.0,1607.0,481.0,4.475,102400.0,1.0
9148,-119.88,36.93,12.0,3174.0,520.0,1590.0,488.0,4.5347,101200.0,1.0
9149,-119.87,36.93,13.0,1429.0,209.0,702.0,205.0,4.3625,111800.0,1.0
9150,-120.07,36.98,12.0,1790.0,379.0,1399.0,397.0,2.5388,59600.0,1.0
9151,-120.06,36.98,12.0,2710.0,575.0,1724.0,516.0,1.4712,60400.0,1.0
9152,-120.05,36.98,16.0,3705.0,739.0,2463.0,697.0,2.5288,61800.0,1.0
9153,-120.05,36.97,20.0,2029.0,427.0,983.0,401.0,1.8444,47100.0,1.0
9154,-120.06,36.97,38.0,1542.0,364.0,1220.0,334.0,1.625,52800.0,1.0
9155,-120.07,36.97,28.0,1563.0,403.0,1564.0,408.0,1.5662,48000.0,1.0
9156,-120.07,36.96,34.0,1457.0,239.0,557.0,226.0,3.6181,96500.0,1.0
9157,-120.08,36.97,13.0,3356.0,589.0,1458.0,601.0,3.8257,94200.0,1.0
9158,-120.1,36.96,20.0,2100.0,317.0,910.0,274.0,4.8187,90900.0,1.0
9159,-120.09,36.95,16.0,3222.0,511.0,1425.0,503.0,4.1544,119400.0,1.0
9160,-120.08,36.96,36.0,2074.0,349.0,954.0,363.0,3.1136,73800.0,1.0
9161,-120.08,36.95,41.0,1164.0,211.0,476.0,171.0,2.4196,70700.0,1.0
9162,-120.07,36.97,27.0,968.0,240.0,587.0,231.0,1.6071,55000.0,1.0
9163,-120.06,36.97,35.0,1859.0,428.0,1208.0,399.0,1.4044,61700.0,1.0
9164,-120.05,36.96,37.0,1000.0,261.0,1092.0,233.0,1.4267,52300.0,1.0
9165,-120.05,36.95,31.0,696.0,254.0,913.0,248.0,1.4,52500.0,1.0
9166,-120.06,36.96,44.0,1288.0,295.0,723.0,287.0,1.6534,61400.0,1.0
9167,-120.07,36.96,42.0,963.0,216.0,471.0,211.0,2.2898,66100.0,1.0
9168,-120.07,36.96,32.0,1268.0,283.0,549.0,273.0,1.4511,65200.0,1.0
9169,-120.04,36.97,20.0,2129.0,526.0,1845.0,522.0,1.8973,51600.0,1.0
9170,-120.04,36.96,23.0,2126.0,506.0,2091.0,491.0,1.3713,51800.0,1.0
9171,-120.04,36.95,36.0,1528.0,347.0,1334.0,304.0,1.3594,48300.0,1.0
9172,-119.98,36.9,26.0,1284.0,239.0,820.0,254.0,2.5833,62300.0,1.0
9173,-119.81,36.92,14.0,4795.0,710.0,2047.0,640.0,4.665,121300.0,1.0
9174,-119.98,36.86,31.0,2366.0,482.0,1933.0,433.0,3.0234,65000.0,1.0
9175,-120.13,36.87,32.0,2089.0,468.0,1765.0,427.0,2.234,61700.0,1.0
9179,-122.62,38.15,14.0,2259.0,341.0,1127.0,346.0,6.4092,334900.0,0.0
9180,-122.59,38.13,20.0,1589.0,231.0,601.0,224.0,5.3755,290900.0,0.0
9181,-122.58,38.15,9.0,1302.0,177.0,682.0,190.0,7.5,423200.0,0.0
9184,-122.59,38.12,25.0,7784.0,1145.0,3445.0,1166.0,6.0132,287900.0,0.0
9186,-122.6,38.11,19.0,1752.0,328.0,873.0,336.0,3.8068,201600.0,0.0
9187,-122.6,38.11,23.0,8642.0,1294.0,3594.0,1253.0,5.3962,301500.0,0.0
9188,-122.65,38.11,21.0,3891.0,616.0,1968.0,632.0,5.5524,279200.0,0.0
9189,-122.61,38.09,18.0,6205.0,821.0,2311.0,756.0,6.9081,368700.0,0.0
9249,-122.6,38.0,21.0,2198.0,462.0,1100.0,449.0,4.1098,246600.0,0.0
9342,-120.19,37.53,25.0,1470.0,341.0,706.0,283.0,1.7614,71300.0,1.0
9343,-120.02,37.57,17.0,2116.0,425.0,909.0,319.0,2.7188,113100.0,1.0
9344,-119.99,37.51,14.0,2878.0,617.0,1011.0,509.0,1.398,103800.0,1.0
9345,-119.95,37.47,32.0,1312.0,315.0,600.0,265.0,1.5,91500.0,1.0
9346,-119.98,37.43,12.0,2776.0,592.0,1236.0,489.0,2.5551,105000.0,1.0
9347,-120.07,37.34,16.0,1667.0,372.0,762.0,283.0,1.75,87500.0,1.0
9348,-120.31,37.64,11.0,2403.0,497.0,890.0,344.0,3.0,120800.0,1.0
9349,-120.15,37.69,13.0,866.0,252.0,369.0,165.0,2.875,70200.0,1.0
9350,-120.02,37.72,17.0,2806.0,600.0,990.0,410.0,2.3818,88100.0,1.0
9351,-119.81,37.67,24.0,172.0,42.0,79.0,30.0,3.8333,93800.0,1.0
9352,-119.82,37.57,13.0,1713.0,340.0,643.0,241.0,2.662,92400.0,1.0
9353,-119.9,37.49,13.0,2230.0,443.0,920.0,361.0,3.0,112000.0,1.0
9354,-119.84,37.48,17.0,2582.0,553.0,1087.0,423.0,2.5,104200.0,1.0
9355,-119.8,37.5,15.0,989.0,184.0,406.0,151.0,3.1771,121900.0,1.0
9356,-119.72,37.46,13.0,1999.0,375.0,750.0,308.0,2.875,96000.0,1.0
9357,-119.85,37.39,14.0,2744.0,555.0,1153.0,474.0,2.753,111100.0,1.0
9358,-119.55,37.75,30.0,2165.0,536.0,1500.0,414.0,3.5391,55900.0,1.0
9359,-119.64,37.61,30.0,2857.0,661.0,291.0,135.0,2.6838,164600.0,1.0
9360,-123.15,39.74,23.0,608.0,143.0,281.0,108.0,2.9306,70000.0,1.0
9361,-123.24,39.81,25.0,1435.0,304.0,746.0,259.0,1.7788,57900.0,1.0
9362,-123.23,39.77,25.0,2075.0,435.0,991.0,377.0,1.2281,60300.0,1.0
9363,-123.47,39.8,18.0,2130.0,545.0,863.0,346.0,2.3571,79200.0,1.0
9366,-123.58,39.66,15.0,1839.0,489.0,887.0,332.0,2.2429,100000.0,0.0
9367,-123.5,39.67,22.0,2124.0,450.0,1122.0,446.0,2.1793,71500.0,1.0
9368,-123.64,39.45,21.0,3359.0,677.0,1908.0,642.0,3.0433,140700.0,0.0
9369,-123.79,39.5,24.0,1421.0,291.0,588.0,274.0,2.325,157300.0,0.0
9370,-123.8,39.47,28.0,2492.0,507.0,1202.0,460.0,2.7857,150300.0,0.0
9371,-123.73,39.44,32.0,790.0,151.0,380.0,142.0,2.7,165000.0,0.0
9372,-123.84,39.46,47.0,1150.0,244.0,552.0,201.0,2.5192,110400.0,0.0
9373,-123.8,39.46,35.0,1718.0,345.0,698.0,299.0,2.9243,131600.0,0.0
9374,-123.8,39.44,52.0,1533.0,336.0,754.0,340.0,1.9213,95000.0,0.0
9375,-123.79,39.44,49.0,2290.0,482.0,1201.0,479.0,3.5,113300.0,0.0
9376,-123.8,39.44,33.0,2024.0,459.0,1019.0,422.0,1.9208,93600.0,0.0
9377,-123.79,39.44,36.0,1330.0,273.0,761.0,286.0,2.7813,105800.0,0.0
9378,-123.79,39.44,16.0,2017.0,423.0,1177.0,414.0,3.2171,116200.0,0.0
9379,-123.85,39.42,11.0,1804.0,506.0,895.0,451.0,1.7574,150000.0,0.0
9380,-123.34,39.5,15.0,2342.0,535.0,1064.0,433.0,1.8967,96600.0,1.0
9381,-123.4,39.46,10.0,4086.0,831.0,2111.0,758.0,3.2156,104400.0,0.0
9382,-123.32,39.42,22.0,2085.0,432.0,1133.0,402.0,2.3906,92600.0,0.0
9383,-123.38,39.37,18.0,3946.0,813.0,1899.0,730.0,2.6424,124600.0,0.0
9384,-123.35,39.42,18.0,1619.0,346.0,904.0,295.0,2.1625,77200.0,0.0
9385,-123.37,39.43,32.0,2780.0,470.0,1281.0,479.0,3.588,96000.0,0.0
9386,-123.36,39.41,46.0,1748.0,362.0,808.0,330.0,2.9183,76900.0,0.0
9387,-123.35,39.4,27.0,1321.0,338.0,779.0,327.0,1.85,71800.0,0.0
9388,-123.36,39.4,21.0,1081.0,254.0,715.0,275.0,1.5625,71500.0,0.0
9389,-123.34,39.39,18.0,2821.0,628.0,1636.0,615.0,2.3333,84000.0,0.0
9390,-123.1,39.36,19.0,1056.0,248.0,611.0,226.0,1.746,105000.0,1.0
9391,-123.23,39.33,20.0,804.0,121.0,448.0,140.0,3.9632,147100.0,0.0
9392,-123.15,39.31,19.0,1026.0,205.0,424.0,152.0,2.8833,154200.0,1.0
9393,-123.11,39.32,20.0,2745.0,504.0,1421.0,430.0,3.3431,137500.0,1.0
9394,-123.18,39.26,25.0,3066.0,570.0,1558.0,535.0,3.788,134200.0,0.0
9395,-123.22,39.28,16.0,5569.0,1106.0,3148.0,1088.0,3.1455,142900.0,0.0
9396,-123.36,39.25,17.0,1087.0,254.0,522.0,202.0,2.5875,144500.0,0.0
9397,-123.18,39.23,18.0,243.0,55.0,115.0,54.0,2.125,175000.0,0.0
9398,-123.21,39.2,17.0,3145.0,693.0,1560.0,647.0,2.2926,149300.0,0.0
9399,-123.19,39.21,22.0,1542.0,291.0,821.0,285.0,3.5917,118800.0,0.0
9400,-123.2,39.23,26.0,786.0,168.0,494.0,161.0,2.3583,105400.0,0.0
9401,-123.75,39.37,16.0,1377.0,296.0,830.0,279.0,3.25,151400.0,0.0
9402,-123.85,39.39,23.0,4671.0,912.0,2095.0,857.0,3.184,140500.0,0.0
9403,-123.81,39.34,17.0,1981.0,371.0,773.0,325.0,3.1563,277000.0,0.0
9404,-123.7,39.32,18.0,1652.0,352.0,711.0,292.0,3.1071,213200.0,0.0
9410,-123.54,39.17,18.0,2251.0,510.0,1032.0,369.0,2.2946,101000.0,0.0
9411,-123.39,38.99,28.0,1416.0,294.0,812.0,258.0,3.4063,109400.0,0.0
9412,-123.36,39.01,35.0,1551.0,321.0,857.0,288.0,2.7232,115400.0,0.0
9413,-123.21,39.18,17.0,2772.0,576.0,1501.0,584.0,2.6275,142100.0,0.0
9414,-123.34,39.1,24.0,5372.0,1051.0,3002.0,992.0,3.0652,131100.0,0.0
